Index,Text
63031,"But, never mind all that. What brings you out this way?"
63032,"I'm not a man, I'm a weapon in human form. Just unsheathe me, and point me at the enemy."
63038,"Speak with the Unemployed Laborer at the Frostfruit Inn, in Rorikstead. Accept his gold, then kill the target. So begins a contract, bound in blood."
63040,Can we at least go to the tavern for supper?
63041,"There's an entrance down by the canal, but I'd highly advise you stay out of there... its the Thieves Guild's territory."
63047,"Farengar, very bad idea. Even for you."
63048,"The pain's a little less than before, but it still hurts bad enough."
63049,Seems we're all branded villains these days...
63050,"The Oath has been struck, the die has been cast and your fate awaits you in the Evergloam."
63052,Where'd you stash it?
63053,"Bye, now."
63055,"Hush, Vulwulf... let the boy speak."
63056,"Ah, so now my dear Pelagius can hate himself for being legitimately afraid of things that actually threaten his existence..."
63061,"Narfi's happy now. Maybe Narfi can sleep. Sleep all night. Sleep, sleep, sleep."
63062,"Others returned home after the Red Year, when Vvardenfell erupted and caused much destruction."
63065,"That is the true meaning of ""Yol."" Suleyk. Power. You have it, as do all dov. But power is inert without action and choice."
63066,"What? Nightingales? But, I always assumed they were just a tale... a way to keep the young footpads in line."
63071,Anyone seen entering or leaving? Any strange lights or unusual noises?
63074,Meet the brothers preparing for the attack. Then join them in wiping out the Imperials. Once you prevail we will garrison the fort.
63076,Good job out there. Glad you were with us.
63078,What's happened to the Gildergreen is a travesty.
63079,The one who stole it has fled to what he thinks is his sanctuary. 
63080,"Living outside the walls is a risk, aye. But at least the guards don't come nosin' around."
63084,"They'll think twice before coming back here, that's for sure!"
63085,Margret. He... he killed her. Right in front of me.
63086,"I have a lot of respect for Ambarys Rendar, but his views are a little extreme."
63088,Citizen. You have been warned. You leave me no choice but to resort to violence.
63089,This one needs something?
63090,"You go on your way now, girl."
63091,I warned you. You leave me no choice but violence.
63092,I'm sure you've already noticed the markings. They're quite unlike anything we've seen before.
63094,"I am but a humble instrument of Sithis. Our Dread Father guides me. Therefore, failure is an impossibility."
63095,"Tell you what. You release me, and I promise my associates won't hunt you down like an animal and butcher you in the street. It's a win-win."
63096,Need you to deliver some false orders to the Imperial Legate in Morthal.
63097,"The Dominion recognized the heresy of proclaiming Talos a god. Talos was a great man, and a great Emperor... but that does not make him a god."
63101,"I traveled the length and breadth of this land, learning all I could of the sword and the axe."
63103,"A servant? Enlisting in the Stormcloaks? Ah, Bulfrek, that's why I like having you about. You're always good for a laugh."
63105,"It just so happens, I've got some scouts along the road. Meet up with them, and together see if you can't overpower the caravan."
63106,"Keep going, Casimir! Release the Miasma!"
63107,I guess I'm doing all right. I need this to go well. This is my first real command since they promoted me after Whiterun.
63108,"Soldiers win wars, but where to put them is the key. We have word of an enemy courier in the area. We aim to confiscate his documents."
63109,Do the men you killed haunt you? Mine do...
63110,I suppose you're right... they say it gets easier...
63111,"Well, where is it? Forgive me, but I don't dare just trust your word, no matter who you are."
63114,Get 'em! Kill 'em!
63115,"I remember you... you were with us at Helgen, and Whiterun. Glad to have you with us. How are you?"
63116,I'm not sure if that's a good thing...
63117,"She trusts you, at least to some extent. She sent you after us, and has no reason to think that you'd do anything other than that."
63120,I have to admit. This is more fun that I thought it'd be.
63121,"I can't remember the last time I visited home. Think I've forgotten what a proper bed looks like, let alone feels like."
63123,"Ever wonder if maybe we should a call a truce with the Stormcloaks, join forces for just a little while, and take care of some of these dragons?"
63124,Focus on the mission.
63126,What do you know about soul gems?
63127,Get over to Morthal. We're mounting our final attack!
63130,"Brelyna, my dear, why don't you search for warding magics. Anything designed to keep people out. Don't interact with them, just identify them."
63131,Get over to Riften. We're mounting our final attack!
63134,"Keep as quiet as you can. The Falmer may be blind, but they can still hear us."
63135,That's it. Don't say I didn't warn you.
63136,"If the gods are merciful, they've found a safe place to hide in the city."
63137,Here's all you need to know: I'm a werewolf. I like killing things. I love Astrid. I hate annoying people. And the color blue gives me a headache.
63138,I thought it was finally going to be a quiet day.
63139,"I'll be damned if I'm going to lose her to... well, to whatever they are."
63141,Ready to give up?
63142,You can't go to a party at the Thalmor Embassy dressed like that.
63143,My boyfriend died. Things won't be the same without him.
63144,"Shout for Odahviing from the Dragonsreach courtyard. After that, it's up to you."
63145,"Have you heard about Aventus Aretino? He's a little boy, lives in Windhelm. They say he's been trying to get in touch with the Dark Brotherhood..."
63147,"Please, make yourself at home!"
63149,The moisture in the air is better for the ingredients. It isn't every day that you get your hands on fresh nirnroot or painted troll fat.
63151,Falkreath was once full of wanderers and warriors like yourself. Those were better days.
63152,You there! You look like a sympathetic soldier. I require your assistance!
63153,Why you little filcher...
63156,You thieving little elf!
63159,You've decided to help?
63162,"I once performed the entirety of the Poetic Edda from atop Bard's Leap before trying my luck... Well, you can see how that turned out."
63163,"Spirits! Ghosts! I am cursed, haunted, and I can do nothing. Can you fix that?"
63164,Gather 'round all!
63165,"Yeah, got to admit that little jester is good with that butter knife. But don't worry, I gave as good as I got."
63166,I need to send someone out to do a little recruiting. There's someone in particular I'd like to join us.
63167,I'll tell you why you won't tell me. Because you were absolutely right not to.
63168,Will you spare a few coins to help someone who's got nothing?
63170,"It's the only thing I've even heard of that could cut Eldergleam. Stick it in, give it a twist, and the stuff will just flow out."
